"34.","Novacane Sports Bar & Grill","http://www.yelp.com/biz/novacane-sports-bar-and-grill-los-angeles","Huntington Park; 5812 S Santa Fe Ave
Los Angeles, CA 90058"
"35.","General Lee’s","http://www.yelp.com/biz/general-lees-los-angeles-3","Chinatown; 475 Gin Ling Way
Los Angeles, CA 90012"
"36.","Catcher In the Rye","http://www.yelp.com/biz/catcher-in-the-rye-los-angeles","Toluca Lake; 10550 Riverside Dr
Los Angeles, CA 91602"
"37.","Lock & Key","http://www.yelp.com/biz/lock-and-key-los-angeles-4","Koreatown; 239 S Vermont Ave
Los Angeles, CA 90004"
"38.","The Griffin","http://www.yelp.com/biz/the-griffin-los-angeles","Atwater Village; 3000 Los Feliz Blvd
Los Angeles, CA 90039"
"39.","Wolf & Crane Bar","http://www.yelp.com/biz/wolf-and-crane-bar-los-angeles","Little Tokyo, Downtown; 366 E 2nd St
Los Angeles, CA 90012"
"40.","EightyTwo","http://www.yelp.com/biz/eightytwo-los-angeles-2","Arts District, Downtown; 707 E 4th Pl
Los Angeles, CA 90013"
"41.","The Edison","http://www.yelp.com/biz/the-edison-los-angeles","Downtown; 108 W 2nd St
Los Angeles, CA 90012"
"42.","Blipsy Bar","http://www.yelp.com/biz/blipsy-bar-los-angeles","Larchmont; 369 N Western Ave
Los Angeles, CA 90004"
"43.","Villains Tavern","http://www.yelp.com/biz/villains-tavern-los-angeles","Arts District, Downtown; 1356 Palmetto St
Los Angeles, CA 90013"
"44.","Verdugo","http://www.yelp.com/biz/verdugo-los-angeles","Glassell Park; 3408 Verdugo Rd
Los Angeles, CA 90065"
"45.","Barcito","http://www.yelp.com/biz/barcito-los-angeles","Downtown; 403 W 12th St
Los Angeles, CA 90015"
"46.","Mud Hen Tavern","http://www.yelp.com/biz/mud-hen-tavern-los-angeles","Hollywood; 742 N Highland Ave
Los Angeles, CA 90028"
"47.","Good Times at Davey Wayne’s","http://www.yelp.com/biz/good-times-at-davey-waynes-los-angeles","Hollywood; 1611 N El Centro Ave
Los Angeles, CA 90028"
"48.","Boulevard3","http://www.yelp.com/biz/boulevard3-los-angeles","Hollywood; 6523 Sunset Blvd
Los Angeles, CA 90028"
"49.","Blue Palms Brewhouse","http://www.yelp.com/biz/blue-palms-brewhouse-los-angeles","Hollywood; 6124 Hollywood Blvd
Los Angeles, CA 90028"
"50.","Harvard & Stone","http://www.yelp.com/biz/harvard-and-stone-los-angeles-2","Los Feliz; 5221 Hollywood Blvd
Los Angeles, CA 90027"
"51.","R Bar","http://www.yelp.com/biz/r-bar-los-angeles","Koreatown, Wilshire Center; 3331 W 8th St
Los Angeles, CA 90005"
"52.","Arts District Brewing Company","http://www.yelp.com/biz/arts-district-brewing-company-los-angeles","Arts District, Downtown; 828 Traction Avenue
Los Angeles, CA 90013"
"53.","Crane’s Bar Downtown","http://www.yelp.com/biz/cranes-bar-downtown-los-angeles","Downtown; 810 S Spring St
Los Angeles, CA 90014"
"54.","The Copper Still","http://www.yelp.com/biz/the-copper-still-los-angeles-2","East Hollywood; 4485 Beverly Blvd
Los Angeles, CA 90004"
"55.","The Virgil","http://www.yelp.com/biz/the-virgil-los-angeles","East Hollywood; 4519 Santa Monica Blvd
Los Angeles, CA 90029"
"56.","No Name Club","http://www.yelp.com/biz/no-name-club-los-angeles","Fairfax; 432 N Fairfax Ave
Los Angeles, CA 90036"
"57.","Monty Bar","http://www.yelp.com/biz/monty-bar-los-angeles","Westlake; 1222 W 7th St
Los Angeles, CA 90017"
"58.","Perch","http://www.yelp.com/biz/perch-los-angeles","Downtown; 448 S Hill St
Los Angeles, CA 90013"
"59.","El Carmen","http://www.yelp.com/biz/el-carmen-los-angeles","Beverly Grove; 8138 W 3rd St
Los Angeles, CA 90048"
"60.","Apt 503","http://www.yelp.com/biz/apt-503-los-angeles","Koreatown, Wilshire Center; 3680 Wilshire Blvd
Los Angeles, CA 90010"
"61.","Power House","http://www.yelp.com/biz/power-house-los-angeles-2","Hollywood; 1714 N Highland Ave
Los Angeles, CA 90028"
"62.","Caña Rum Bar","http://www.yelp.com/biz/ca%C3%B1a-rum-bar-los-angeles-3","Downtown; 714 W Olympic Blvd
Los Angeles, CA 90015"
"63.","The BAR","http://www.yelp.com/biz/the-bar-los-angeles","Hollywood; 5851 Sunset Blvd
Los Angeles, CA 90028"
"64.","Te’Kila","http://www.yelp.com/biz/tekila-los-angeles","Hollywood; 6541 Hollywood Blvd
Los Angeles, CA 90028"
"65.","The Mandrake Bar","http://www.yelp.com/biz/the-mandrake-bar-los-angeles","Mid-City; 2692 S La Cienega Blvd
Los Angeles, CA 90034"
"66.","Blue Whale Bar","http://www.yelp.com/biz/blue-whale-bar-los-angeles","Little Tokyo, Downtown; 123 Astronaut E S Onizuka St
Los Angeles, CA 90012"
"67.","Red Lion Tavern","http://www.yelp.com/biz/red-lion-tavern-los-angeles","Silver Lake; 2366 Glendale Blvd
Los Angeles, CA 90039"
"68.","Escala","http://www.yelp.com/biz/escala-los-angeles-2","Koreatown, Wilshire Center; 3451 W 6th St
Los Angeles, CA 90020"
"69.","Toca Madera","http://www.yelp.com/biz/toca-madera-los-angeles","Beverly Grove; 8450 W 3rd St
Los Angeles, CA 90048"
"70.","The Love Song Bar","http://www.yelp.com/biz/the-love-song-bar-los-angeles","Downtown; 450 S Main St
Los Angeles, CA 90013"
"71.","Candela Taco Bar & Lounge","http://www.yelp.com/biz/candela-taco-bar-and-lounge-los-angeles","Mid-Wilshire; 831 S La Brea Ave
Los Angeles, CA 90036"
"72.","The Village Idiot","http://www.yelp.com/biz/the-village-idiot-los-angeles","Fairfax; 7383 Melrose Ave
Los Angeles, CA 90046"
"73.","The Roof on Wilshire","http://www.yelp.com/biz/the-roof-on-wilshire-los-angeles","Beverly Grove; 6317 Wilshire Blvd
Los Angeles, CA 90048"
"74.","Bar Mattachine","http://www.yelp.com/biz/bar-mattachine-los-angeles-3","Downtown; 221 W 7th St
Los Angeles, CA 90014"
"75.","Atwater Village Tavern","http://www.yelp.com/biz/atwater-village-tavern-los-angeles","Atwater Village; 3216 Glendale Blvd
Los Angeles, CA 90039"
"76.","The Stocking Frame","http://www.yelp.com/biz/the-stocking-frame-los-angeles","Downtown; 911 S Hill St
Los Angeles, CA 90015"
"77.","Tom Bergin’s Public House","http://www.yelp.com/biz/tom-bergins-public-house-los-angeles","Mid-Wilshire; 840 S Fairfax Ave
Los Angeles, CA 90036"
"78.","Mercado","http://www.yelp.com/biz/mercado-los-angeles-2","Beverly Grove; 7910 W 3rd St
Los Angeles, CA 90048"
"79.","Karma Lounge","http://www.yelp.com/biz/karma-lounge-los-angeles","Koreatown; 3954 Beverly Blvd
Los Angeles, CA 90004"
"80.","Bigfoot West","http://www.yelp.com/biz/bigfoot-west-los-angeles-2","Palms; 10939 Venice Blvd
Los Angeles, CA 90064"
"81.","HMS Bounty","http://www.yelp.com/biz/hms-bounty-los-angeles","Koreatown, Wilshire Center; 3357 Wilshire Blvd
Los Angeles, CA 90010"
"82.","Wendell","http://www.yelp.com/biz/wendell-los-angeles","Downtown; 656 S Main St
Los Angeles, CA 90014"
"83.","Bestia","http://www.yelp.com/biz/bestia-los-angeles","Downtown; 2121 E 7th Pl
Los Angeles, CA 90021"
"84.","The Walker Inn","http://www.yelp.com/biz/the-walker-inn-los-angeles","Koreatown, Wilshire Center; 3612 W 6th St
Los Angeles, CA 90020"
"85.","Oldfields Liquor Room","http://www.yelp.com/biz/oldfields-liquor-room-los-angeles","Palms; 10899 Venice Blvd
Los Angeles, CA 90034"
"86.","Barbara’s At The Brewery","http://www.yelp.com/biz/barbaras-at-the-brewery-los-angeles-3","Lincoln Heights; 620 Moulton Ave
Los Angeles, CA 90031"
"87.","The Bigfoot Lodge","http://www.yelp.com/biz/the-bigfoot-lodge-los-angeles","Atwater Village; 3172 Los Feliz Blvd
Los Angeles, CA 90039"
"88.","The Little Easy","http://www.yelp.com/biz/the-little-easy-los-angeles-2","Downtown; 216 W 5th St
Los Angeles, CA 90013"
"89.","Sunset Trocadero Lounge","http://www.yelp.com/biz/sunset-trocadero-lounge-los-angeles","West Hollywood; 8280 Sunset Blvd
Los Angeles, CA 90046"
"90.","Tower Bar","http://www.yelp.com/biz/tower-bar-los-angeles","West Hollywood; 8358 W Sunset Blvd
Los Angeles, CA 90069"
"91.","Far Bar","http://www.yelp.com/biz/far-bar-los-angeles-4","Little Tokyo, Downtown; 347 E 1st St
Los Angeles, CA 90012"
"92.","Black","http://www.yelp.com/biz/black-los-angeles-3","Hollywood; 6202 Santa Monica Blvd
Los Angeles, CA 90038"
"93.","Saint Felix","http://www.yelp.com/biz/saint-felix-los-angeles","Hollywood; 1602 N Cahuenga Blvd
Los Angeles, CA 90028"
"94.","Preux & Proper","http://www.yelp.com/biz/preux-and-proper-los-angeles","Downtown; 840 S Spring St
Los Angeles, CA 90014"
"95.","The Fiscal Agent","http://www.yelp.com/biz/the-fiscal-agent-los-angeles","Studio City; 11801 Ventura Blvd
Los Angeles, CA 91604"
"96.","Mrs Fish","http://www.yelp.com/biz/mrs-fish-los-angeles","Downtown; 448 South Hill St
Los Angeles, CA 90013"
"97.","Bar Jackalope","http://www.yelp.com/biz/bar-jackalope-los-angeles","Downtown; 515 W. 7th St.
Los Angeles, CA 90014"
"98.","The Dresden Restaurant","http://www.yelp.com/biz/the-dresden-restaurant-los-angeles","Los Feliz; 1760 N Vermont Ave
Los Angeles, CA 90027"
"99.","Mixology 101","http://www.yelp.com/biz/mixology-101-los-angeles","Mid-Wilshire; 6334 West 3rd Street
Los Angeles, CA 90037"
"100.","The Mint","http://www.yelp.com/biz/the-mint-los-angeles","Mid-City; 6010 W Pico Blvd
Los Angeles, CA 90035"
"101.","The Lincoln","http://www.yelp.com/biz/the-lincoln-los-angeles","Venice; 2536 Lincoln Blvd
Los Angeles, CA 90291"
"102.","The Parlour Room Of Hollywood","http://www.yelp.com/biz/the-parlour-room-of-hollywood-los-angeles","Hollywood; 6423 Yucca St
Los Angeles, CA 90028"
"103.","Liquid Kitty","http://www.yelp.com/biz/liquid-kitty-los-angeles","Sawtelle; 11780 W Pico Blvd
Los Angeles, CA 90064"
"104.","The Lash","http://www.yelp.com/biz/the-lash-los-angeles","Downtown; 117 Winston St
Los Angeles, CA 90013"
"105.","the Sherman","http://www.yelp.com/biz/the-sherman-los-angeles","Sherman Oaks; 14633 Ventura Blvd
Los Angeles, CA 91403"
"106.","Plan Check Kitchen + Bar","http://www.yelp.com/biz/plan-check-kitchen-bar-los-angeles-5","Westlake; 1111 Wilshire Blvd
Los Angeles, CA 90017"
"107.","The Churchill","http://www.yelp.com/biz/the-churchill-los-angeles-2","Beverly Grove; 8384 W 3rd St
Los Angeles, CA 90048"
"108.","Rainbow Bar & Grill","http://www.yelp.com/biz/rainbow-bar-and-grill-los-angeles","West Hollywood; 9015 W Sunset Blvd
Los Angeles, CA 90069"
"109.","Velvet Margarita","http://www.yelp.com/biz/velvet-margarita-los-angeles","Hollywood; 1612 N Cahuenga Blvd
Los Angeles, CA 90028"
"110.","No Vacancy","http://www.yelp.com/biz/no-vacancy-los-angeles","Hollywood; 1727 N Hudson Ave
Los Angeles, CA 90028"
"111.","The Rooftop at The Standard, Downtown LA","http://www.yelp.com/biz/the-rooftop-at-the-standard-downtown-la-los-angeles","Downtown; 550 S Flower St
Los Angeles, CA 90071"
"112.","The Short Stop","http://www.yelp.com/biz/the-short-stop-los-angeles","Echo Park; 1455 W Sunset Blvd
Los Angeles, CA 90026"
"113.","Footsie’s","http://www.yelp.com/biz/footsies-los-angeles","Cypress Park; 2640 N Figueroa St
Los Angeles, CA 90065"
"114.","Good Luck Bar","http://www.yelp.com/biz/good-luck-bar-los-angeles","Los Feliz; 1514 Hillhurst Ave
Los Angeles, CA 90027"
"115.","Bunker Hill Bar & Grill","http://www.yelp.com/biz/bunker-hill-bar-and-grill-los-angeles","Downtown; 601 W 5th St
Los Angeles, CA 90017"
"116.","Hotel Café","http://www.yelp.com/biz/hotel-caf%C3%A9-los-angeles-2","Hollywood; 1623 1/2 N Cahuenga Blvd
Los Angeles, CA 90028"
"117.","Jameson’s Irish Pub","http://www.yelp.com/biz/jamesons-irish-pub-los-angeles","Hollywood; 6681 Hollywood Blvd
Los Angeles, CA 90028"
"118.","The Sayers Club","http://www.yelp.com/biz/the-sayers-club-los-angeles","Hollywood; 1645 Wilcox Ave
Los Angeles, CA 90028"
"119.","Loaded","http://www.yelp.com/biz/loaded-los-angeles","Hollywood; 6377 Hollywood Blvd
Los Angeles, CA 90028"
"120.","Highland Park Bowl","http://www.yelp.com/biz/highland-park-bowl-los-angeles","Highland Park; 5621 N Figueroa Street
Los Angeles, CA 90042"
"121.","Public School 213","http://www.yelp.com/biz/public-school-213-los-angeles","Downtown; 612 Flower St
Los Angeles, CA 90017"
"122.","Mom’s Bar","http://www.yelp.com/biz/moms-bar-los-angeles","Sawtelle; 12238 Santa Monica Blvd
Los Angeles, CA 90025"
"123.","Cha Cha Lounge","http://www.yelp.com/biz/cha-cha-lounge-los-angeles","Silver Lake; 2375 Glendale Blvd
Los Angeles, CA 90039"
"124.","The Bowery","http://www.yelp.com/biz/the-bowery-los-angeles","Hollywood; 6268 Sunset Blvd
Los Angeles, CA 90028"
"125.","The Library at the Redbury","http://www.yelp.com/biz/the-library-at-the-redbury-los-angeles-2","Hollywood; 1717 Vine St
Los Angeles, CA 90028"
"126.","Onyx Lounge","http://www.yelp.com/biz/onyx-lounge-los-angeles","Downtown; 118 W 5th St
Los Angeles, CA 90013"
"127.","The Roost","http://www.yelp.com/biz/the-roost-los-angeles","Atwater Village; 3100 Los Feliz Blvd
Los Angeles, CA 90039"
"128.","Faith & Flower","http://www.yelp.com/biz/faith-and-flower-los-angeles","Downtown; 705 W 9th St
Los Angeles, CA 90015"
"129.","Mok Maru Jong Sul Jip","http://www.yelp.com/biz/mok-maru-jong-sul-jip-los-angeles-2","East Hollywood; 222 N Western Ave
Los Angeles, CA 90004"
"130.","The Study","http://www.yelp.com/biz/the-study-los-angeles-4","Hollywood; 6356 Hollywood Blvd
Los Angeles, CA 90028"
"131.","The Escondite","http://www.yelp.com/biz/the-escondite-los-angeles","Little Tokyo, Downtown; 410 Boyd St
Los Angeles, CA 90013"
"132.","Rosewood Tavern","http://www.yelp.com/biz/rosewood-tavern-los-angeles","Fairfax; 448 N Fairfax Ave
Los Angeles, CA 90036"
"133.","Westside Tavern","http://www.yelp.com/biz/westside-tavern-los-angeles","Rancho Park; 10850 W Pico Blvd
Los Angeles, CA 90064"
"134.","The Darkroom","http://www.yelp.com/biz/the-darkroom-los-angeles-2","Fairfax; 7302 Melrose Ave
Los Angeles, CA 90046"
"135.","Hera Bar","http://www.yelp.com/biz/hera-bar-los-angeles","Koreatown, Wilshire Center; 3875 Wilshire Blvd
Los Angeles, CA 90010"
"136.","Adults Only","http://www.yelp.com/biz/adults-only-los-angeles","Hollywood; 7065 Sunset Blvd.
Los Angeles, CA 90028"
"137.","Drawing Room","http://www.yelp.com/biz/drawing-room-los-angeles","Los Feliz; 1800 Hillhurst Ave
Los Angeles, CA 90027"
"138.","Pattern Bar","http://www.yelp.com/biz/pattern-bar-los-angeles","Downtown; 100 W 9th St
Los Angeles, CA 90015"
"139.","Bootleg Bar & Theater","http://www.yelp.com/biz/bootleg-bar-and-theater-los-angeles","Westlake; 2220 Beverly Blvd
Los Angeles, CA 90057"
"140.","Alibi Room","http://www.yelp.com/biz/alibi-room-los-angeles-2","Culver City; 12236 W Washington Blvd
Los Angeles, CA 90066"
"141.","Cascabel","http://www.yelp.com/biz/cascabel-los-angeles","Toluca Lake; 10717 Riverside Dr
Los Angeles, CA 91602"
"142.","Bar Marmont","http://www.yelp.com/biz/bar-marmont-los-angeles","Hollywood Hills West; 8171 West Sunset Boulevard
Los Angeles, CA 90046"
"143.","Johnny’s Bar","http://www.yelp.com/biz/johnnys-bar-los-angeles-2","Highland Park; 5006 York Blvd
Los Angeles, CA 90042"
"144.","Akbar","http://www.yelp.com/biz/akbar-los-angeles","Silver Lake; 4356 W Sunset Blvd
Los Angeles, CA 90029"
"145.","901 Bar & Grill","http://www.yelp.com/biz/901-bar-and-grill-los-angeles","University Park; 2902 S Figueroa St
Los Angeles, CA 90007"
"146.","Royal","http://www.yelp.com/biz/royal-los-angeles-3","Hollywood; 6541 Hollywood Blvd
Los Angeles, CA 90028"
"147.","The Little Door","http://www.yelp.com/biz/the-little-door-los-angeles","Beverly Grove; 8164 W 3rd St
Los Angeles, CA 90048"
"148.","Electric Karma","http://www.yelp.com/biz/electric-karma-los-angeles","Beverly Grove; 8222 1/2 W 3rd St
Los Angeles, CA 90048"
"149.","Nest","http://www.yelp.com/biz/nest-los-angeles-3","Downtown; 900 W Olympic Blvd
Los Angeles, CA 90015"
"150.","Spring Street Bar","http://www.yelp.com/biz/spring-street-bar-los-angeles-2","Downtown; 626-B S Spring St
Los Angeles, CA 90014"
"151.","Tony’s Saloon","http://www.yelp.com/biz/tonys-saloon-los-angeles-2","Arts District, Downtown; 2017 E 7th St
Los Angeles, CA 90021"
"152.","Touhmi","http://www.yelp.com/biz/touhmi-los-angeles","Koreatown, Wilshire Center; 3500 W 6th St
Los Angeles, CA 90020"
"153.","5 Line Tavern","http://www.yelp.com/biz/5-line-tavern-los-angeles","Eagle Rock; 2136 Colorado Blvd
Los Angeles, CA 90041"
"154.","Los Angeles Biergarten","http://www.yelp.com/biz/los-angeles-biergarten-los-angeles","Downtown; 750 S Broadway Ave
Los Angeles, CA 90014"
"155.","Back Door Pub","http://www.yelp.com/biz/back-door-pub-los-angeles-2","Downtown; 813 S Flower St
Los Angeles, CA 90017"
"156.","Hank’s Bar","http://www.yelp.com/biz/hanks-bar-los-angeles-2","Downtown; 840 S Grand Ave
Los Angeles, CA 90017"
"157.","The Woodman","http://www.yelp.com/biz/the-woodman-los-angeles","Sherman Oaks; 13615 Ventura Blvd
Los Angeles, CA 91423"
"158.","The Dime","http://www.yelp.com/biz/the-dime-los-angeles","Fairfax; 442 N Fairfax Ave
Los Angeles, CA 90036"
"159.","Big Bar","http://www.yelp.com/biz/big-bar-los-angeles-2","Los Feliz; 1927 Hillhurst Ave
Los Angeles, CA 90027"
"160.","A-Bar","http://www.yelp.com/biz/a-bar-los-angeles","Koreatown, Wilshire Center; 3240 Wilshire Blvd
Los Angeles, CA 90010"
"161.","Redwood Bar & Grill","http://www.yelp.com/biz/redwood-bar-and-grill-los-angeles","Downtown; 316 W 2nd St
Los Angeles, CA 90012"
"162.","Louie’s of Mar Vista","http://www.yelp.com/biz/louies-of-mar-vista-los-angeles","Mar Vista; 3817 Grand View Blvd
Los Angeles, CA 90066"
"163.","Snakepit Alehouse","http://www.yelp.com/biz/snakepit-alehouse-los-angeles","Fairfax; 7529 Melrose Ave
Los Angeles, CA 90046"
"164.","Privacy","http://www.yelp.com/biz/privacy-los-angeles-3","Hollywood Hills; 3256 Cahuenga Blvd W
Los Angeles, CA 90068"
"165.","The Study - Los Feliz","http://www.yelp.com/biz/the-study-los-feliz-los-angeles","Los Feliz; 1741 N Vermont Ave
Los Angeles, CA 90027"
"166.","Seventy7 North","http://www.yelp.com/biz/seventy7-north-los-angeles","Studio City; 12514 Ventura Blvd
Los Angeles, CA 91604"
"167.","The Prince","http://www.yelp.com/biz/the-prince-los-angeles-2","Koreatown, Wilshire Center; 3198 1/2 W 7th St
Los Angeles, CA 90005"
"168.","Sonny’s Hideaway","http://www.yelp.com/biz/sonnys-hideaway-los-angeles","Highland Park; 5137 York Blvd
Los Angeles, CA 90042"
"169.","Club AJ","http://www.yelp.com/biz/club-aj-los-angeles","Hollywood; 1135 Mansfield Ave
Los Angeles, CA 90038"
"170.","Paley","http://www.yelp.com/biz/paley-los-angeles","Hollywood; 6115 Sunset Blvd Ste 100
Los Angeles, CA 90028"
"171.","Warwick","http://www.yelp.com/biz/warwick-los-angeles-2","Hollywood; 6507 W Sunset Blvd
Los Angeles, CA 90028"
"172.","District","http://www.yelp.com/biz/district-los-angeles-2","Downtown; 711 S Hope St
Los Angeles, CA 90017"
"173.","POCHA KOREA dba PUB POCHA","http://www.yelp.com/biz/pocha-korea-los-angeles","Pico-Union; 1101 S. Vermont Ave. Los Angeles, CA
Los Angeles, CA 90006"
"174.","POT Lobby Bar","http://www.yelp.com/biz/pot-lobby-bar-los-angeles","Koreatown, Wilshire Center; 3515 Wilshire Blvd
Los Angeles, CA 90010"
"175.","90 West Lounge","http://www.yelp.com/biz/90-west-lounge-los-angeles","Del Rey; 12740 Culver Blvd
Los Angeles, CA 90066"
"176.","La Cuevita","http://www.yelp.com/biz/la-cuevita-los-angeles","Highland Park; 5922 N Figueroa St
Los Angeles, CA 90042"
"177.","Lost & Found","http://www.yelp.com/biz/lost-and-found-los-angeles","Mar Vista; 11700 National Blvd
Los Angeles, CA 90064"
"178.","Beelman’s Pub","http://www.yelp.com/biz/beelmans-pub-los-angeles","Downtown; 600 S Spring St
Los Angeles, CA 90014"
"179.","The OffBeat Bar","http://www.yelp.com/biz/the-offbeat-bar-los-angeles-2","Highland Park; 6316 York Blvd
Los Angeles, CA 90042"
"180.","Grand Star Jazz Club","http://www.yelp.com/biz/grand-star-jazz-club-los-angeles","Chinatown; 943 N Broadway
Los Angeles, CA 90012"
"181.","The Greyhound Bar & Grill","http://www.yelp.com/biz/the-greyhound-bar-and-grill-los-angeles","Highland Park; 5570 N Figueroa St
Los Angeles, CA 90042"
"182.","The Spare Room Bar","http://www.yelp.com/biz/the-spare-room-bar-los-angeles","Hollywood; 7000 Hollywood Blvd
Los Angeles, CA 90028"
"183.","The Association","http://www.yelp.com/biz/the-association-los-angeles-2","Downtown; 110 E 6th St
Los Angeles, CA 90014"
"184.","Medusa Lounge","http://www.yelp.com/biz/medusa-lounge-los-angeles","Westlake; 3211 Beverly Blvd
Los Angeles, CA 90057"
"185.","The Room Hollywood","http://www.yelp.com/biz/the-room-hollywood-los-angeles-2","Hollywood; 1626 N Cahuenga Blvd
Los Angeles, CA 90028"
"186.","Little Bear","http://www.yelp.com/biz/little-bear-los-angeles","Arts District, Downtown; 1855 Industrial St
Los Angeles, CA 90021"
"187.","Golden Gopher","http://www.yelp.com/biz/golden-gopher-los-angeles","Downtown; 417 W 8th St
Los Angeles, CA 90014"
"188.","Dirty Laundry Bar","http://www.yelp.com/biz/dirty-laundry-bar-los-angeles","Hollywood; 1725 N Hudson Ave
Los Angeles, CA 90028"
"189.","Butcher’s Dog","http://www.yelp.com/biz/butchers-dog-los-angeles","Sawtelle; 11301 W Olympic Blvd
Los Angeles, CA 90064"
"190.","Freddy Small’s Bar and Kitchen","http://www.yelp.com/biz/freddy-smalls-bar-and-kitchen-los-angeles","Sawtelle; 11520 W Pico Blvd
Los Angeles, CA 90064"
"191.","The Arsenal","http://www.yelp.com/biz/the-arsenal-los-angeles-2","Sawtelle; 12012 W Pico Blvd
Los Angeles, CA 90064"
